Date,Day,Month,Year,Max
2006-03-06,6,3,2006,5.9
2006-03-07,7,3,2006,5.6
2006-03-08,8,3,2006,5.1
2006-03-09,9,3,2006,3.5
2006-03-10,10,3,2006,3.2
2006-03-11,11,3,2006,2.2
2006-03-12,12,3,2006,1.9
2006-03-13,13,3,2006,1.2
2006-03-14,14,3,2006,0.9
2006-03-15,15,3,2006,0.9
2006-03-16,16,3,2006,1.7
2006-03-17,17,3,2006,4.2
2006-03-18,18,3,2006,5.9
2006-03-19,19,3,2006,6.8
2006-03-20,20,3,2006,6.7
2006-03-21,21,3,2006,6.7
2006-03-22,22,3,2006,5.6
2006-03-23,23,3,2006,5.0
2006-03-24,24,3,2006,4.1
2006-03-25,25,3,2006,4.1
2006-03-26,26,3,2006,2.8
2006-03-27,27,3,2006,2.4
2006-03-28,28,3,2006,2.2
2006-03-29,29,3,2006,2.0
2006-03-30,30,3,2006,3.4
2006-03-31,31,3,2006,6.8
2006-04-01,1,4,2006,
2006-04-02,2,4,2006,11.3
2006-04-03,3,4,2006,12.0
2006-04-04,4,4,2006,12.0
2006-04-05,5,4,2006,12.2
2006-04-06,6,4,2006,12.5
2006-04-07,7,4,2006,13.7
2006-04-08,8,4,2006,13.5
2006-04-09,9,4,2006,12.8
2006-04-10,10,4,2006,10.6
2006-04-11,11,4,2006,8.9
2006-04-12,12,4,2006,7.6
2006-04-13,13,4,2006,7.2
2006-04-14,14,4,2006,7.8
2006-04-15,15,4,2006,5.8
2006-04-16,16,4,2006,5.2
2006-04-17,17,4,2006,5.8
2006-04-18,18,4,2006,6.0
2006-04-19,19,4,2006,6.2
2006-04-20,20,4,2006,5.6
2006-04-21,21,4,2006,4.6
2006-04-22,22,4,2006,3.8
2006-04-23,23,4,2006,3.5
2006-04-24,24,4,2006,3.6
2006-04-25,25,4,2006,3.6
2006-04-26,26,4,2006,3.9
2006-04-27,27,4,2006,4.1
2006-04-28,28,4,2006,5.0
2006-04-29,29,4,2006,4.5
2006-04-30,30,4,2006,5.0
2006-05-01,1,5,2006,
2006-05-02,2,5,2006,5.8
2006-05-03,3,5,2006,5.7
2006-05-04,4,5,2006,5.4
2006-05-05,5,5,2006,5.2
2006-05-06,6,5,2006,5.3
2006-05-07,7,5,2006,4.6
2006-05-08,8,5,2006,4.0
2006-05-09,9,5,2006,3.7
2006-05-10,10,5,2006,3.0
2006-05-11,11,5,2006,3.2
2006-05-12,12,5,2006,2.9
2006-05-13,13,5,2006,4.3
2006-05-14,14,5,2006,5.0
2006-05-15,15,5,2006,4.4
2006-05-16,16,5,2006,3.9
2006-05-17,17,5,2006,2.6
2006-05-18,18,5,2006,1.7
2006-05-19,19,5,2006,1.4
2006-05-20,20,5,2006,0.8
2006-05-21,21,5,2006,0.3
2006-05-22,22,5,2006,0.2
2006-05-23,23,5,2006,0.1
2006-05-24,24,5,2006,0.1
2006-05-25,25,5,2006,0.2
2006-05-26,26,5,2006,0.4
2006-05-27,27,5,2006,2.3
2006-05-28,28,5,2006,3.3
2006-05-29,29,5,2006,4.2
2006-05-30,30,5,2006,6.4
2006-05-31,31,5,2006,6.3
2006-06-01,1,6,2006,2.8
2006-06-02,2,6,2006,2.7
2006-06-03,3,6,2006,2.5
2006-06-04,4,6,2006,2.6
2006-06-05,5,6,2006,2.7
2006-06-06,6,6,2006,2.6
2006-06-07,7,6,2006,2.5
2006-06-08,8,6,2006,2.3
2006-06-09,9,6,2006,2.4
2006-06-10,10,6,2006,2.6
2006-06-11,11,6,2006,2.7
2006-06-12,12,6,2006,2.5
2006-06-13,13,6,2006,2.3
2006-06-14,14,6,2006,2.4
2006-06-15,15,6,2006,2.5
2006-06-16,16,6,2006,2.7
2006-06-17,17,6,2006,2.3
2006-06-18,18,6,2006,2.4
2006-06-19,19,6,2006,2.5
2006-06-20,20,6,2006,2.6
2006-06-21,21,6,2006,2.4
2006-06-22,22,6,2006,2.3
2006-06-23,23,6,2006,2.5
2006-06-24,24,6,2006,2.7
2006-06-25,25,6,2006,2.3
2006-06-26,26,6,2006,2.4
2006-06-27,27,6,2006,2.5
2006-06-28,28,6,2006,2.3
2006-06-29,29,6,2006,2.4
2006-06-30,30,6,2006,2.5
2007-01-01,1,1,2007,1.4
2007-01-02,2,1,2007,1.3
2007-01-03,3,1,2007,1.1
2007-01-04,4,1,2007,1.4
2007-01-05,5,1,2007,1.6
2007-01-06,6,1,2007,1.5
2007-01-07,7,1,2007,1.4
2007-01-08,8,1,2007,1.3
2007-01-09,9,1,2007,1.0
2007-01-10,10,1,2007,1.3
2007-01-11,11,1,2007,1.2
2007-01-12,12,1,2007,1.4
2007-01-13,13,1,2007,1.5
2007-01-14,14,1,2007,1.4
2007-01-15,15,1,2007,1.3
2007-01-16,16,1,2007,1.2
2007-01-17,17,1,2007,1.3
2007-01-18,18,1,2007,1.5
2007-01-19,19,1,2007,1.6
2007-01-20,20,1,2007,1.4
2007-01-21,21,1,2007,1.5
2007-01-22,22,1,2007,1.6
2007-01-23,23,1,2007,1.7
2007-01-24,24,1,2007,1.6
2007-01-25,25,1,2007,1.7
2007-01-26,26,1,2007,1.5
2007-01-27,27,1,2007,1.6
2007-01-28,28,1,2007,1.4
2007-01-29,29,1,2007,1.7
2007-01-30,30,1,2007,1.8
2007-01-31,31,1,2007,1.9
2007-02-01,1,2,2007,
2007-02-02,2,2,2007,
2007-02-03,3,2,2007,0.1
2007-02-04,4,2,2007,0.4
2007-02-05,5,2,2007,0.3
2007-02-06,6,2,2007,
2007-02-07,7,2,2007,
2007-02-08,8,2,2007,
2007-02-09,9,2,2007,
2007-02-10,10,2,2007,0.0
2007-02-11,11,2,2007,0.6
2007-02-12,12,2,2007,0.0
2007-02-13,13,2,2007,
2007-02-14,14,2,2007,
2007-02-15,15,2,2007,
2007-02-16,16,2,2007,
2007-02-17,17,2,2007,0.0
2007-02-18,18,2,2007,0.1
2007-02-19,19,2,2007,0.0
2007-02-20,20,2,2007,
2007-02-21,21,2,2007,
2007-02-22,22,2,2007,
2007-02-23,23,2,2007,
2007-02-24,24,2,2007,
2007-02-25,25,2,2007,
2007-02-26,26,2,2007,0.3
2007-02-27,27,2,2007,0.1
2007-02-28,28,2,2007,0.0
2007-03-01,1,3,2007,
2007-03-02,2,3,2007,
2007-03-03,3,3,2007,
2007-03-04,4,3,2007,0.0
2007-03-05,5,3,2007,0.0
2007-03-06,6,3,2007,0.0
2007-03-07,7,3,2007,
2007-03-08,8,3,2007,
2007-03-09,9,3,2007,
2007-03-10,10,3,2007,
2007-03-11,11,3,2007,
2007-03-12,12,3,2007,3.0
2007-03-13,13,3,2007,1.9
2007-03-14,14,3,2007,0.6
2007-03-15,15,3,2007,
2007-03-16,16,3,2007,
2007-03-17,17,3,2007,
2007-03-18,18,3,2007,0.0
2007-03-19,19,3,2007,0.5
2007-03-20,20,3,2007,0.1
2007-03-21,21,3,2007,
2007-03-22,22,3,2007,
2007-03-23,23,3,2007,
2007-03-24,24,3,2007,
2007-03-25,25,3,2007,
2007-03-26,26,3,2007,
2007-03-27,27,3,2007,2.7
2007-03-28,28,3,2007,2.0
2007-03-29,29,3,2007,2.3
2007-03-30,30,3,2007,
2007-03-31,31,3,2007,
2007-04-01,1,4,2007,
2007-04-02,2,4,2007,1.9
2007-04-03,3,4,2007,2.4
2007-04-04,4,4,2007,4.3
2007-04-05,5,4,2007,5.6
2007-04-06,6,4,2007,5.8
2007-04-07,7,4,2007,6.3
2007-04-08,8,4,2007,6.0
2007-04-09,9,4,2007,5.9
2007-04-10,10,4,2007,5.1
2007-04-11,11,4,2007,3.8
2007-04-12,12,4,2007,2.9
2007-04-13,13,4,2007,1.6
2007-04-14,14,4,2007,1.0
2007-04-15,15,4,2007,0.2
2007-04-16,16,4,2007,0.4
2007-04-17,17,4,2007,0.6
2007-04-18,18,4,2007,2.6
2007-04-19,19,4,2007,4.5
2007-04-20,20,4,2007,5.1
2007-04-21,21,4,2007,6.3
2007-04-22,22,4,2007,6.3
2007-04-23,23,4,2007,6.0
2007-04-24,24,4,2007,5.9
2007-04-25,25,4,2007,5.2
2007-04-26,26,4,2007,5.1
2007-04-27,27,4,2007,4.5
2007-04-28,28,4,2007,3.5
2007-04-29,29,4,2007,4.2
2007-04-30,30,4,2007,4.1
2007-05-01,1,5,2007,
2007-05-02,2,5,2007,4.7
2007-05-03,3,5,2007,2.4
2007-05-04,4,5,2007,3.1
2007-05-05,5,5,2007,3.1
2007-05-06,6,5,2007,2.8
2007-05-07,7,5,2007,2.7
2007-05-08,8,5,2007,2.1
2007-05-09,9,5,2007,2.1
2007-05-10,10,5,2007,2.1
2007-05-11,11,5,2007,2.2
2007-05-12,12,5,2007,2.1
2007-05-13,13,5,2007,2.0
2007-05-14,14,5,2007,1.8
2007-05-15,15,5,2007,1.6
2007-05-16,16,5,2007,1.4
2007-05-17,17,5,2007,2.6
2007-05-18,18,5,2007,3.4
2007-05-19,19,5,2007,0.6
2007-05-20,20,5,2007,4.6
2007-05-21,21,5,2007,4.7
2007-05-22,22,5,2007,4.1
2007-05-23,23,5,2007,3.7
2007-05-24,24,5,2007,2.9
2007-05-25,25,5,2007,2.6
2007-05-26,26,5,2007,2.3
2007-05-27,27,5,2007,2.1
2007-05-28,28,5,2007,2.4
2007-05-29,29,5,2007,2.1
2007-05-30,30,5,2007,1.9
2007-05-31,31,5,2007,2.0
2007-06-01,1,6,2007,6.0
2007-06-02,2,6,2007,5.1
2007-06-03,3,6,2007,4.3
2007-06-04,4,6,2007,3.6
2007-06-05,5,6,2007,2.9
2007-06-06,6,6,2007,1.8
2007-06-07,7,6,2007,1.5
2007-06-08,8,6,2007,0.8
2007-06-09,9,6,2007,1.4
2007-06-10,10,6,2007,1.9
2007-06-11,11,6,2007,2.2
2007-06-12,12,6,2007,3.0
2007-06-13,13,6,2007,3.5
2007-06-14,14,6,2007,3.4
2007-06-15,15,6,2007,3.0
2007-06-16,16,6,2007,2.6
2007-06-17,17,6,2007,2.8
2007-06-18,18,6,2007,2.6
2007-06-19,19,6,2007,2.6
2007-06-20,20,6,2007,2.0
2007-06-21,21,6,2007,1.5
2007-06-22,22,6,2007,1.5
2007-06-23,23,6,2007,1.2
2007-06-24,24,6,2007,2.0
2007-06-25,25,6,2007,1.5
2007-06-26,26,6,2007,1.3
2007-06-27,27,6,2007,1.9
2007-06-28,28,6,2007,0.9
2007-06-29,29,6,2007,0.7
2007-06-30,30,6,2007,1.4
2008-01-01,1,1,2008,1.5
2008-01-02,2,1,2008,1.2
2008-01-03,3,1,2008,1.3
2008-01-04,4,1,2008,1.5
2008-01-05,5,1,2008,1.4
2008-01-06,6,1,2008,1.6
2008-01-07,7,1,2008,1.5
2008-01-08,8,1,2008,1.2
2008-01-09,9,1,2008,1.1
2008-01-10,10,1,2008,1.4
2008-01-11,11,1,2008,1.3
2008-01-12,12,1,2008,1.5
2008-01-13,13,1,2008,1.4
2008-01-14,14,1,2008,1.3
2008-01-15,15,1,2008,1.2
2008-01-16,16,1,2008,1.1
2008-01-17,17,1,2008,1.4
2008-01-18,18,1,2008,1.6
2008-01-19,19,1,2008,1.1
2008-01-20,20,1,2008,1.5
2008-01-21,21,1,2008,1.6
2008-01-22,22,1,2008,1.4
2008-01-23,23,1,2008,1.8
2008-01-24,24,1,2008,1.5
2008-01-25,25,1,2008,1.8
2008-01-26,26,1,2008,1.4
2008-01-27,27,1,2008,1.8
2008-01-28,28,1,2008,1.3
2008-01-29,29,1,2008,1.5
2008-01-30,30,1,2008,1.6
2008-01-31,31,1,2008,2.2
2008-02-01,1,2,2008,
2008-02-02,2,2,2008,
2008-02-03,3,2,2008,
2008-02-04,4,2,2008,
2008-02-05,5,2,2008,
2008-02-06,6,2,2008,
2008-02-07,7,2,2008,3.1
2008-02-08,8,2,2008,2.5
2008-02-09,9,2,2008,4.0
2008-02-10,10,2,2008,
2008-02-11,11,2,2008,
2008-02-12,12,2,2008,
2008-02-13,13,2,2008,
2008-02-14,14,2,2008,3.0
2008-02-15,15,2,2008,2.6
2008-02-16,16,2,2008,1.9
2008-02-17,17,2,2008,
2008-02-18,18,2,2008,
2008-02-19,19,2,2008,
2008-02-20,20,2,2008,
2008-02-21,21,2,2008,0.0
2008-02-22,22,2,2008,0.4
2008-02-23,23,2,2008,1.5
2008-02-24,24,2,2008,
2008-02-25,25,2,2008,
2008-02-26,26,2,2008,
2008-02-27,27,2,2008,
2008-02-28,28,2,2008,
2008-02-29,29,2,2008,
2008-03-01,1,3,2008,
2008-03-02,2,3,2008,6.5
2008-03-03,3,3,2008,6.8
2008-03-04,4,3,2008,4.9
2008-03-05,5,3,2008,3.6
2008-03-06,6,3,2008,2.9
2008-03-07,7,3,2008,1.9
2008-03-08,8,3,2008,1.9
2008-03-09,9,3,2008,2.3
2008-03-10,10,3,2008,2.9
2008-03-11,11,3,2008,4.3
2008-03-12,12,3,2008,4.5
2008-03-13,13,3,2008,4.7
2008-03-14,14,3,2008,4.8
2008-03-15,15,3,2008,4.6
2008-03-16,16,3,2008,4.5
2008-03-17,17,3,2008,4.1
2008-03-18,18,3,2008,4.3
2008-03-19,19,3,2008,3.5
2008-03-20,20,3,2008,2.7
2008-03-21,21,3,2008,2.3
2008-03-22,22,3,2008,1.4
2008-03-23,23,3,2008,1.6
2008-03-24,24,3,2008,2.1
2008-03-25,25,3,2008,2.9
2008-03-26,26,3,2008,4.1
2008-03-27,27,3,2008,5.9
2008-03-28,28,3,2008,7.3
2008-03-29,29,3,2008,7.9
2008-03-30,30,3,2008,8.7
2008-03-31,31,3,2008,9.1
2008-04-01,1,4,2008,
2008-04-02,2,4,2008,8.2
2008-04-03,3,4,2008,6.6
2008-04-04,4,4,2008,5.7
2008-04-05,5,4,2008,5.7
2008-04-06,6,4,2008,5.0
2008-04-07,7,4,2008,5.5
2008-04-08,8,4,2008,6.8
2008-04-09,9,4,2008,8.1
2008-04-10,10,4,2008,9.7
2008-04-11,11,4,2008,10.1
2008-04-12,12,4,2008,10.5
2008-04-13,13,4,2008,10.5
2008-04-14,14,4,2008,10.2
2008-04-15,15,4,2008,10.0
2008-04-16,16,4,2008,9.6
2008-04-17,17,4,2008,9.0
2008-04-18,18,4,2008,8.5
2008-04-19,19,4,2008,7.9
2008-04-20,20,4,2008,7.4
2008-04-21,21,4,2008,6.6
2008-04-22,22,4,2008,6.8
2008-04-23,23,4,2008,6.5
2008-04-24,24,4,2008,6.7
2008-04-25,25,4,2008,7.5
2008-04-26,26,4,2008,7.7
2008-04-27,27,4,2008,7.9
2008-04-28,28,4,2008,9.3
2008-04-29,29,4,2008,8.6
2008-04-30,30,4,2008,7.7
2008-05-01,1,5,2008,
2008-05-02,2,5,2008,6.0
2008-05-03,3,5,2008,5.3
2008-05-04,4,5,2008,4.8
2008-05-05,5,5,2008,4.5
2008-05-06,6,5,2008,4.0
2008-05-07,7,5,2008,4.7
2008-05-08,8,5,2008,5.4
2008-05-09,9,5,2008,6.2
2008-05-10,10,5,2008,6.1
2008-05-11,11,5,2008,6.0
2008-05-12,12,5,2008,6.7
2008-05-13,13,5,2008,6.5
2008-05-14,14,5,2008,6.4
2008-05-15,15,5,2008,6.4
2008-05-16,16,5,2008,5.6
2008-05-17,17,5,2008,5.0
2008-05-18,18,5,2008,4.7
2008-05-19,19,5,2008,4.0
2008-05-20,20,5,2008,3.7
2008-05-21,21,5,2008,3.9
2008-05-22,22,5,2008,4.5
2008-05-23,23,5,2008,4.9
2008-05-24,24,5,2008,4.6
2008-05-25,25,5,2008,5.0
2008-05-26,26,5,2008,4.5
2008-05-27,27,5,2008,4.6
2008-05-28,28,5,2008,4.3
2008-05-29,29,5,2008,4.1
2008-05-30,30,5,2008,3.3
2008-05-31,31,5,2008,2.9
2008-06-01,1,6,2008,4.0
2008-06-02,2,6,2008,4.1
2008-06-03,3,6,2008,2.5
2008-06-04,4,6,2008,1.7
2008-06-05,5,6,2008,1.6
2008-06-06,6,6,2008,1.3
2008-06-07,7,6,2008,1.1
2008-06-08,8,6,2008,0.4
2008-06-09,9,6,2008,0.0
2008-06-10,10,6,2008,0.0
2008-06-11,11,6,2008,0.0
2008-06-12,12,6,2008,0.0
2008-06-13,13,6,2008,0.2
2008-06-14,14,6,2008,0.1
2008-06-15,15,6,2008,0.0
2008-06-16,16,6,2008,0.0
2008-06-17,17,6,2008,0.0
2008-06-18,18,6,2008,0.0
2008-06-19,19,6,2008,0.0
2008-06-20,20,6,2008,0.0
2008-06-21,21,6,2008,0.0
2008-06-22,22,6,2008,0.0
2008-06-23,23,6,2008,0.0
2008-06-24,24,6,2008,0.0
2008-06-25,25,6,2008,0.0
2008-06-26,26,6,2008,0.0
2008-06-27,27,6,2008,0.0
2008-06-28,28,6,2008,0.0
2008-06-29,29,6,2008,0.0
2008-06-30,30,6,2008,0.0
2009-01-01,1,1,2009,1.4
2009-01-02,2,1,2009,1.1
2009-01-03,3,1,2009,1.2
2009-01-04,4,1,2009,1.4
2009-01-05,5,1,2009,1.3
2009-01-06,6,1,2009,1.5
2009-01-07,7,1,2009,1.4
2009-01-08,8,1,2009,1.1
2009-01-09,9,1,2009,1.0
2009-01-10,10,1,2009,1.2
2009-01-11,11,1,2009,1.1
2009-01-12,12,1,2009,1.4
2009-01-13,13,1,2009,1.3
2009-01-14,14,1,2009,1.2
2009-01-15,15,1,2009,1.1
2009-01-16,16,1,2009,1.0
2009-01-17,17,1,2009,1.2
2009-01-18,18,1,2009,1.3
2009-01-19,19,1,2009,1.4
2009-01-20,20,1,2009,1.3
2009-01-21,21,1,2009,1.4
2009-01-22,22,1,2009,1.3
2009-01-23,23,1,2009,1.5
2009-01-24,24,1,2009,1.4
2009-01-25,25,1,2009,1.6
2009-01-26,26,1,2009,1.3
2009-01-27,27,1,2009,1.7
2009-01-28,28,1,2009,1.2
2009-01-29,29,1,2009,1.3
2009-01-30,30,1,2009,1.5
2009-01-31,31,1,2009,2.0
2009-02-01,1,2,2009,
2009-02-02,2,2,2009,2.2
2009-02-03,3,2,2009,2.4
2009-02-04,4,2,2009,2.7
2009-02-05,5,2,2009,3.3
2009-02-06,6,2,2009,3.0
2009-02-07,7,2,2009,2.5
2009-02-08,8,2,2009,2.3
2009-02-09,9,2,2009,2.0
2009-02-10,10,2,2009,1.6
2009-02-11,11,2,2009,2.0
2009-02-12,12,2,2009,10.4
2009-02-13,13,2,2009,10.0
2009-02-14,14,2,2009,10.6
2009-02-15,15,2,2009,10.9
2009-02-16,16,2,2009,9.1
2009-02-17,17,2,2009,8.6
2009-02-18,18,2,2009,8.8
2009-02-19,19,2,2009,7.4
2009-02-20,20,2,2009,8.1
2009-02-21,21,2,2009,8.0
2009-02-22,22,2,2009,7.6
2009-02-23,23,2,2009,6.3
2009-02-24,24,2,2009,5.2
2009-02-25,25,2,2009,4.5
2009-02-26,26,2,2009,5.2
2009-02-27,27,2,2009,5.9
2009-02-28,28,2,2009,6.1
2009-03-01,1,3,2009,
2009-03-02,2,3,2009,7.5
2009-03-03,3,3,2009,7.7
2009-03-04,4,3,2009,8.4
2009-03-05,5,3,2009,8.4
2009-03-06,6,3,2009,7.4
2009-03-07,7,3,2009,5.8
2009-03-08,8,3,2009,4.5
2009-03-09,9,3,2009,3.5
2009-03-10,10,3,2009,2.9
2009-03-11,11,3,2009,1.9
2009-03-12,12,3,2009,1.8
2009-03-13,13,3,2009,2.8
2009-03-14,14,3,2009,5.1
2009-03-15,15,3,2009,5.4
2009-03-16,16,3,2009,6.8
2009-03-17,17,3,2009,9.5
2009-03-18,18,3,2009,10.4
2009-03-19,19,3,2009,10.2
2009-03-20,20,3,2009,10.1
2009-03-21,21,3,2009,10.2
2009-03-22,22,3,2009,9.7
2009-03-23,23,3,2009,8.6
2009-03-24,24,3,2009,9.0
2009-03-25,25,3,2009,6.8
2009-03-26,26,3,2009,6.6
2009-03-27,27,3,2009,6.4
2009-03-28,28,3,2009,6.2
2009-03-29,29,3,2009,6.1
2009-03-30,30,3,2009,7.1
2009-03-31,31,3,2009,7.0
2009-04-01,1,4,2009,
2009-04-02,2,4,2009,8.0
2009-04-03,3,4,2009,7.3
2009-04-04,4,4,2009,7.0
2009-04-05,5,4,2009,5.9
2009-04-06,6,4,2009,5.0
2009-04-07,7,4,2009,4.3
2009-04-08,8,4,2009,3.2
2009-04-09,9,4,2009,3.4
2009-04-10,10,4,2009,4.2
2009-04-11,11,4,2009,5.1
2009-04-12,12,4,2009,6.4
2009-04-13,13,4,2009,7.0
2009-04-14,14,4,2009,7.8
2009-04-15,15,4,2009,8.8
2009-04-16,16,4,2009,8.7
2009-04-17,17,4,2009,8.5
2009-04-18,18,4,2009,8.9
2009-04-19,19,4,2009,9.0
2009-04-20,20,4,2009,7.9
2009-04-21,21,4,2009,7.2
2009-04-22,22,4,2009,5.9
2009-04-23,23,4,2009,4.4
2009-04-24,24,4,2009,4.2
2009-04-25,25,4,2009,3.8
2009-04-26,26,4,2009,3.5
2009-04-27,27,4,2009,4.5
2009-04-28,28,4,2009,5.0
2009-04-29,29,4,2009,5.1
2009-04-30,30,4,2009,4.2
2009-05-01,1,5,2009,
2009-05-02,2,5,2009,3.8
2009-05-03,3,5,2009,3.4
2009-05-04,4,5,2009,2.4
2009-05-05,5,5,2009,1.8
2009-05-06,6,5,2009,1.1
2009-05-07,7,5,2009,0.5
2009-05-08,8,5,2009,0.2
2009-05-09,9,5,2009,0.1
2009-05-10,10,5,2009,
2009-05-11,11,5,2009,
2009-05-12,12,5,2009,
2009-05-13,13,5,2009,
2009-05-14,14,5,2009,5.4
2009-05-15,15,5,2009,5.7
2009-05-16,16,5,2009,5.0
2009-05-17,17,5,2009,4.1
2009-05-18,18,5,2009,2.4
2009-05-19,19,5,2009,1.0
2009-05-20,20,5,2009,0.4
2009-05-21,21,5,2009,0.1
2009-05-22,22,5,2009,
2009-05-23,23,5,2009,
2009-05-24,24,5,2009,
2009-05-25,25,5,2009,
2009-05-26,26,5,2009,
2009-05-27,27,5,2009,
2009-05-28,28,5,2009,
2009-05-29,29,5,2009,0.4
2009-05-30,30,5,2009,0.0
2009-05-31,31,5,2009,0.0
2009-06-01,1,6,2009,1.0
2009-06-02,2,6,2009,1.2
2009-06-03,3,6,2009,1.1
2009-06-04,4,6,2009,1.3
2009-06-05,5,6,2009,1.5
2009-06-06,6,6,2009,1.7
2009-06-07,7,6,2009,1.4
2009-06-08,8,6,2009,1.3
2009-06-09,9,6,2009,1.1
2009-06-10,10,6,2009,0.9
2009-06-11,11,6,2009,0.7
2009-06-12,12,6,2009,0.4
2009-06-13,13,6,2009,0.3
2009-06-14,14,6,2009,0.1
2009-06-15,15,6,2009,0.0
2009-06-16,16,6,2009,0.0
2009-06-17,17,6,2009,0.0
2009-06-18,18,6,2009,0.0
2009-06-19,19,6,2009,0.0
2009-06-20,20,6,2009,0.0
2009-06-21,21,6,2009,0.0
2009-06-22,22,6,2009,0.0
2009-06-23,23,6,2009,0.0
2009-06-24,24,6,2009,0.0
2009-06-25,25,6,2009,0.0
2009-06-26,26,6,2009,0.0
2009-06-27,27,6,2009,0.0
2009-06-28,28,6,2009,0.0
2009-06-29,29,6,2009,0.0
2009-06-30,30,6,2009,0.0
2010-01-01,1,1,2010,1.4
2010-01-02,2,1,2010,1.2
2010-01-03,3,1,2010,1.3
2010-01-04,4,1,2010,1.4
2010-01-05,5,1,2010,1.5
2010-01-06,6,1,2010,1.6
2010-01-07,7,1,2010,1.3
2010-01-08,8,1,2010,1.2
2010-01-09,9,1,2010,1.1
2010-01-10,10,1,2010,1.3
2010-01-11,11,1,2010,1.2
2010-01-12,12,1,2010,1.5
2010-01-13,13,1,2010,1.2
2010-01-14,14,1,2010,1.3
2010-01-15,15,1,2010,1.2
2010-01-16,16,1,2010,1.1
2010-01-17,17,1,2010,1.3
2010-01-18,18,1,2010,1.4
2010-01-19,19,1,2010,1.5
2010-01-20,20,1,2010,1.4
2010-01-21,21,1,2010,1.5
2010-01-22,22,1,2010,1.4
2010-01-23,23,1,2010,1.6
2010-01-24,24,1,2010,1.5
2010-01-25,25,1,2010,1.7
2010-01-26,26,1,2010,1.5
2010-01-27,27,1,2010,1.7
2010-01-28,28,1,2010,1.9
2010-01-29,29,1,2010,2.1
2010-01-30,30,1,2010,2.3
2010-01-31,31,1,2010,2.5
2010-02-01,1,2,2010,
2010-02-02,2,2,2010,
2010-02-03,3,2,2010,
2010-02-04,4,2,2010,
2010-02-05,5,2,2010,
2010-02-06,6,2,2010,
2010-02-07,7,2,2010,1.1
2010-02-08,8,2,2010,2.2
2010-02-09,9,2,2010,1.9
2010-02-10,10,2,2010,1.6
2010-02-11,11,2,2010,1.1
2010-02-12,12,2,2010,
2010-02-13,13,2,2010,
2010-02-14,14,2,2010,
2010-02-15,15,2,2010,
2010-02-16,16,2,2010,
2010-02-17,17,2,2010,
2010-02-18,18,2,2010,1.2
2010-02-19,19,2,2010,0.9
2010-02-20,20,2,2010,0.8
2010-02-21,21,2,2010,1.3
2010-02-22,22,2,2010,0.9
2010-02-23,23,2,2010,0.7
2010-02-24,24,2,2010,0.6
2010-02-25,25,2,2010,0.1
2010-02-26,26,2,2010,
2010-02-27,27,2,2010,
2010-02-28,28,2,2010,
2010-03-01,1,3,2010,
2010-03-02,2,3,2010,6.2
2010-03-03,3,3,2010,5.4
2010-03-04,4,3,2010,5.0
2010-03-05,5,3,2010,4.5
2010-03-06,6,3,2010,4.0
2010-03-07,7,3,2010,5.5
2010-03-08,8,3,2010,3.0
2010-03-09,9,3,2010,2.3
2010-03-10,10,3,2010,1.7
2010-03-11,11,3,2010,1.3
2010-03-12,12,3,2010,0.4
2010-03-13,13,3,2010,0.1
2010-03-14,14,3,2010,
2010-03-15,15,3,2010,
2010-03-16,16,3,2010,
2010-03-17,17,3,2010,
2010-03-18,18,3,2010,1.4
2010-03-19,19,3,2010,2.7
2010-03-20,20,3,2010,2.5
2010-03-21,21,3,2010,2.7
2010-03-22,22,3,2010,2.8
2010-03-23,23,3,2010,2.0
2010-03-24,24,3,2010,1.2
2010-03-25,25,3,2010,1.2
2010-03-26,26,3,2010,1.1
2010-03-27,27,3,2010,1.4
2010-03-28,28,3,2010,2.8
2010-03-29,29,3,2010,2.7
2010-03-30,30,3,2010,2.7
2010-03-31,31,3,2010,4.5
2010-04-01,1,4,2010,
2010-04-02,2,4,2010,5.5
2010-04-03,3,4,2010,5.0
2010-04-04,4,4,2010,5.7
2010-04-05,5,4,2010,5.9
2010-04-06,6,4,2010,6.0
2010-04-07,7,4,2010,5.5
2010-04-08,8,4,2010,5.4
2010-04-09,9,4,2010,5.0
2010-04-10,10,4,2010,5.2
2010-04-11,11,4,2010,5.5
2010-04-12,12,4,2010,5.7
2010-04-13,13,4,2010,5.0
2010-04-14,14,4,2010,
2010-04-15,15,4,2010,
2010-04-16,16,4,2010,
2010-04-17,17,4,2010,
2010-04-18,18,4,2010,5.1
2010-04-19,19,4,2010,5.2
2010-04-20,20,4,2010,5.4
2010-04-21,21,4,2010,5.2
2010-04-22,22,4,2010,5.3
2010-04-23,23,4,2010,4.2
2010-04-24,24,4,2010,4.2
2010-04-25,25,4,2010,4.3
2010-04-26,26,4,2010,4.2
2010-04-27,27,4,2010,4.5
2010-04-28,28,4,2010,5.5
2010-04-29,29,4,2010,5.4
2010-04-30,30,4,2010,5.3
2010-05-01,1,5,2010,
2010-05-02,2,5,2010,5.8
2010-05-03,3,5,2010,5.8
2010-05-04,4,5,2010,5.0
2010-05-05,5,5,2010,3.9
2010-05-06,6,5,2010,3.4
2010-05-07,7,5,2010,2.1
2010-05-08,8,5,2010,1.5
2010-05-09,9,5,2010,1.1
2010-05-10,10,5,2010,0.6
2010-05-11,11,5,2010,0.6
2010-05-12,12,5,2010,0.7
2010-05-13,13,5,2010,1.0
